conversion_id,click_id,revenue
16279,252686,1.46121
16280,252688,1.196377
16281,252690,0.572944
16282,252719,0.871466
16283,252745,0.924133
16284,252750,0.911452
16285,252755,1.045783
16286,252763,1.327037
16287,252767,0.317339
16288,252768,0.509595
16289,252785,0.751364
16290,252798,0.328425
16291,252809,0.445939
16292,252812,0.387574
16293,252815,1.324281
16294,252842,0.591966
16295,252892,1.279705
16296,252895,1.470895
16297,252900,0.564679
16298,252901,1.433903
16299,252905,1.430853
16300,252912,0.70975
16301,252939,0.487664
16302,252940,1.112854
16303,252941,0.300238
16304,252950,0.888516
16305,252955,1.174364
16306,252966,0.951754
16307,252979,0.447908
16308,253038,0.681532
16309,253045,0.736575
16310,253052,1.495011
16311,253056,1.114987
16312,253065,0.722695
16313,253081,1.339398
16314,253087,0.915687
16315,253093,1.168841
16316,253094,0.891988
16317,253095,1.026483
16318,253106,1.159664
16319,253118,0.408011
16320,253119,1.478019
16321,253144,1.436863
16322,253147,0.501661
16323,253155,1.050088
16324,253159,1.308025
16325,253184,1.154985
16326,253185,0.459313
16327,253190,0.655182
16328,253194,0.773366
16329,253195,1.253785
16330,253209,0.477853
16331,253214,1.419906
16332,253218,0.326637
16333,253230,0.75829
16334,253249,0.8136
16335,253278,0.49424
16336,253292,0.8812
16337,253304,1.177672
16338,253323,0.626205
16339,253330,0.570554
16340,253359,0.631026
16341,253380,0.403704
16342,253381,0.308047
16343,253389,1.027863
16344,253394,0.69595
16345,253396,1.411765
16346,253401,1.086018
16347,253406,0.659718
16348,253413,1.353029
16349,253418,0.531284
16350,253435,1.074134
16351,253442,0.34752
16352,253445,1.111805
16353,253454,1.240771
16354,253457,0.403133
16355,253467,0.51122
16356,253470,1.254906
16357,253478,1.373023
16358,253508,0.747292
16359,253509,0.891008
16360,253522,1.430848
16361,253527,0.682531
16362,253557,0.948652
16363,253561,0.663506
16364,253562,0.47951
16365,253582,0.874267
16366,253584,1.463782
16367,253607,0.572487
16368,253611,0.898297
16369,253641,0.782781
16370,253650,1.071804
16371,253654,0.815618
16372,253659,0.748713
16373,253693,1.199171
16374,253695,1.423679
16375,253697,1.043846
16376,253702,0.513666
16377,253706,0.93514
16378,253709,1.485044
16379,253713,1.459603
16380,253720,1.494402
16381,253725,0.463154
16382,253734,1.461896
16383,253743,1.18344
16384,253751,1.022861
16385,253754,1.436727
16386,253757,0.421774
16387,253767,0.860564
16388,253782,0.957235
16389,253783,0.804062
16390,253791,1.407234
16391,253796,1.416649
16392,253799,0.886784
16393,253804,0.792819
16394,253807,0.711255
16395,253823,1.226969
16396,253833,0.694318
16397,253847,1.256749
16398,253867,1.447724
16399,253868,1.136666
16400,253870,0.519433
16401,253879,0.431373
16402,253884,1.191577
16403,253892,0.444812
16404,253898,1.40092
16405,253913,1.308382
16406,253921,0.345123
16407,253937,0.902007
16408,253944,0.76953
16409,253958,1.402699
16410,253961,1.44588
16411,253966,0.471589
16412,253967,1.023389
16413,253975,1.445597
16414,253981,0.473616
16415,253985,0.79231
16416,253986,0.400011
16417,253987,1.481809
16418,253995,0.595824
16419,254011,1.267242
16420,254012,0.780399
16421,254021,1.194351
16422,254024,1.177929
16423,254029,0.606374
16424,254050,0.544537
16425,254074,1.186469
16426,254091,1.004028
16427,254096,0.604757
16428,254106,0.471941
16429,254117,1.309331
16430,254120,0.538034
16431,254124,0.351792
16432,254125,1.25734
16433,254138,0.816526
16434,254141,1.344211
16435,254148,1.297781
16436,254153,0.325211
16437,254161,0.793857
16438,254164,0.85675
16439,254165,0.796428
16440,254170,0.329654
16441,254174,0.965211
16442,254182,0.793795
16443,254193,0.958081
16444,254195,1.358603
16445,254199,0.323141
16446,254201,0.649572
16447,254203,0.465319
16448,254216,0.584945
16449,254230,0.498599
16450,254233,0.64084
16451,254237,1.206347
16452,254257,0.545113
16453,254269,1.36291
16454,254285,0.402275
16455,254295,0.890308
16456,254302,0.324566
16457,254310,1.098709
16458,254315,0.701628
16459,254319,0.416234
16460,254320,0.929509
16461,254323,1.103825
16462,254327,1.07556
16463,254330,1.14801
16464,254333,1.111348
16465,254338,1.346986
16466,254341,0.467912
16467,254353,1.245311
16468,254356,1.195874
16469,254365,0.762974
16470,254368,1.445599
16471,254389,1.174866
16472,254392,1.019249
16473,254396,0.749479
16474,254399,0.308687
16475,254413,0.646796
16476,254436,0.830625
16477,254441,1.236213
16478,254442,0.396396
16479,254448,1.075005
16480,254453,0.574897
16481,254485,1.430365
16482,254487,1.003281
16483,254502,0.767182
16484,254514,0.701725
16485,254521,0.92054
16486,254525,0.901961
16487,254530,0.795137
16488,254537,1.255378
16489,254540,0.52512
16490,254542,1.079283
16491,254552,0.698202
16492,254553,1.079461
16493,254558,0.784952
16494,254567,0.717785
16495,254585,0.903569
16496,254599,0.748593
16497,254631,0.579745
16498,254632,0.973684
16499,254636,0.593928
16500,254654,0.905625
16501,254655,0.6854
16502,254660,1.040342
16503,254662,0.371138
16504,254676,1.05542
16505,254683,1.010603
16506,254690,0.303705
16507,254718,1.41018
16508,254730,0.830196
16509,254746,1.007021
16510,254757,1.349492
16511,254759,1.070171
16512,254761,1.435133
16513,254767,0.640135
16514,254773,0.513444
16515,254779,1.497048
16516,254782,1.353465
16517,254803,0.593137
16518,254804,0.982821
16519,254807,1.25326
16520,254815,0.396001
16521,254820,0.563139
16522,254824,0.652353
16523,254848,0.626555
16524,254853,0.44067
16525,254862,0.883684
16526,254863,0.520401
16527,254883,1.087396
16528,254909,0.56953
16529,254912,0.961266
16530,254914,0.7205
16531,254920,1.193279
16532,254936,0.459672
16533,254938,1.245734
16534,254947,0.68281
16535,254955,0.991145
16536,254960,1.12301
16537,254965,0.41604
16538,254978,0.986514
16539,254980,0.824249
16540,254986,1.267534
16541,255011,1.475546
16542,255020,0.410319
16543,255032,0.477527
16544,255034,0.503669
16545,255048,0.481626
16546,255055,0.841874
16547,255067,1.484017
16548,255073,0.42051
16549,255079,0.616265
16550,255092,1.022509
16551,255097,0.514294
16552,255111,1.072509
16553,255133,0.74422
16554,255138,1.08109
16555,255147,0.473857
16556,255180,0.747596
16557,255188,1.431032
16558,255192,0.721143
16559,255201,0.962731
16560,255204,0.833016
16561,255207,0.682916
16562,255214,0.986822
16563,255216,0.476124
16564,255217,0.899425
16565,255233,0.936601
16566,255237,0.930197
16567,255259,0.470449
16568,255260,1.23782
16569,255267,1.257553
16570,255273,0.802634
16571,255275,1.067879
16572,255286,0.927859
16573,255296,0.386195
16574,255337,1.288783
16575,255339,0.522944
16576,255348,1.342291
16577,255358,1.132998
16578,255360,1.053586
16579,255368,0.652377
16580,255370,1.181736
16581,255372,0.967212
16582,255383,1.383316
16583,255409,0.947086
16584,255418,0.394252
16585,255435,0.531687
16586,255438,0.509392
16587,255465,0.997259
16588,255480,0.653033
16589,255487,1.326865
16590,255489,1.328766
16591,255508,0.73356
16592,255511,0.590498
16593,255514,0.510915
16594,255515,0.813957
16595,255519,0.695355
16596,255524,1.107388
16597,255542,0.708212
16598,255551,0.62923
16599,255575,0.972079
16600,255576,1.030271
16601,255584,1.129928
16602,255594,0.69896
16603,255610,0.825488
16604,255615,1.059664
16605,255621,0.3587
16606,255627,1.414659
16607,255668,1.422485
16608,255670,1.277752
16609,255673,1.276437
16610,255675,0.931512
16611,255686,1.225816
16612,255698,0.901663
16613,255708,0.764386
16614,255710,1.457057
16615,255713,1.339104
16616,255716,0.884142
16617,255718,0.931941
16618,255723,0.779402
16619,255724,0.966508
16620,255727,1.192166
16621,255729,0.557158
16622,255741,1.289078
16623,255753,1.430175
16624,255757,1.213582
16625,255761,0.332501
16626,255789,0.310224
16627,255791,0.496103
16628,255802,1.050667
16629,255825,0.520222
16630,255833,0.695356
16631,255837,1.316574
16632,255846,0.545458
16633,255894,0.397103
16634,255895,0.465306
16635,255911,0.948648
16636,255923,0.305835
16637,255944,0.79938
16638,255951,1.237412
16639,255963,0.330578
16640,255991,0.532749
16641,255992,0.984912
16642,255998,0.954472
16643,256024,1.078384
16644,256036,1.455842
16645,256051,0.968243
16646,256053,1.237806
16647,256062,0.886818
16648,256095,1.389303
16649,256099,1.330741
16650,256116,0.890882
16651,256120,1.02282
16652,256121,0.640889
16653,256128,0.855553
16654,256142,0.711422
16655,256167,1.269633
16656,256183,1.046785
16657,256185,1.012715
16658,256201,1.10441
16659,256208,0.483883
16660,256221,0.580725
16661,256224,0.475393
16662,256233,0.335472
16663,256266,1.032833
16664,256271,1.035366
16665,256284,1.337009
16666,256292,0.388639
16667,256297,1.227392
16668,256300,0.891155
16669,256304,0.601204
16670,256305,0.38532
16671,256308,0.758983
16672,256309,0.912068
16673,256311,0.357253
16674,256318,0.739372
16675,256345,1.319683
16676,256348,0.727976
16677,256362,0.944108
16678,256368,0.621025
16679,256388,0.638651
16680,256394,1.218206
16681,256406,1.003884
16682,256407,0.573569
16683,256432,0.519444
16684,256439,0.373998
16685,256447,1.381223
16686,256454,0.930749
16687,256455,0.302055
16688,256467,1.391349
16689,256473,0.462102
16690,256477,1.120461
16691,256487,0.709687
16692,256496,1.211999
16693,256505,1.193269
16694,256513,1.315824
16695,256518,1.036356
16696,256521,1.317259
16697,256527,1.455535
16698,256545,0.649827
16699,256546,0.450184
16700,256559,0.454991
16701,256562,0.894702
16702,256577,1.42921
16703,256600,0.315655
16704,256606,1.422017
16705,256607,1.326875
16706,256620,0.522984
16707,256631,1.356194
16708,256638,0.518932
16709,256641,0.903935
16710,256650,0.687185
16711,256653,0.539413
16712,256661,1.338442
16713,256662,1.288552
16714,256663,0.39334
16715,256670,1.114584
16716,256673,1.481566
16717,256676,0.606927
16718,256689,0.423539
16719,256696,1.343657
16720,256712,1.205181
16721,256717,1.25319
16722,256721,0.890416
16723,256732,0.539729
16724,256746,0.68334
16725,256756,1.124631
16726,256757,0.984661
16727,256764,0.588929
16728,256786,0.942181
16729,256792,1.307925
16730,256793,0.386932
16731,256801,0.594773
16732,256804,1.386513
16733,256807,0.577868
16734,256815,0.312875
16735,256821,0.875226
16736,256829,0.900937
16737,256831,0.969654
16738,256834,0.971785
16739,256836,0.830827
16740,256860,1.379154
16741,256872,1.346141
16742,256881,0.44586
16743,256897,0.381678
16744,256903,0.919108
16745,256941,1.254678
16746,256945,0.968637
16747,256947,1.250921
16748,256965,1.18649
16749,256968,1.329762
16750,256986,1.356076
16751,256992,0.662892
16752,257021,1.151218
16753,257053,0.374971
16754,257056,0.304938
16755,257061,1.222527
16756,257066,0.348291
16757,257068,1.198522
16758,257079,0.869992
16759,257094,0.800109
16760,257111,0.378578
16761,257133,0.987571
16762,257139,0.660002
16763,257153,1.365552
16764,257165,0.397483
16765,257171,0.51675
16766,257183,1.390563
16767,257190,0.657295
16768,257195,0.880869
16769,257206,0.669852
16770,257208,1.330511
16771,257213,0.884533
16772,257219,0.540658
16773,257221,0.876238
16774,257228,1.353042
16775,257267,0.473919
16776,257271,0.989076
16777,257274,0.993417
16778,257286,0.749521
16779,257290,0.529015
16780,257299,1.064503
16781,257304,0.565056
16782,257324,0.80398
16783,257347,0.538339
16784,257356,0.648589
16785,257358,0.936519
16786,257366,0.462229
16787,257370,1.484333
16788,257388,0.772213
16789,257390,1.113708
16790,257393,1.04278
16791,257411,0.705814
16792,257418,0.849934
16793,257428,0.72061
16794,257432,0.785241
16795,257440,0.741636
16796,257441,0.743478
16797,257449,1.374805
16798,257458,0.494794
16799,257463,0.520732
16800,257464,0.511539
16801,257469,0.922644
16802,257479,1.41078
16803,257501,0.61529
16804,257506,1.294418
16805,257514,1.300381
16806,257522,0.770808
16807,257523,0.972667
16808,257543,0.569421
16809,257546,1.250499
16810,257566,1.49071
16811,257596,0.692867
16812,257600,0.84839
16813,257602,1.222759
16814,257607,0.808814
16815,257611,0.988551
16816,257624,1.049336
16817,257634,1.382157
16818,257648,0.801959
16819,257653,1.461827
16820,257666,0.94545
16821,257684,0.771931
16822,257689,0.731712
16823,257691,0.585167
16824,257712,0.381659
16825,257721,1.019971
16826,257726,1.041281
16827,257733,0.559013
16828,257738,1.464759
16829,257746,0.549343
16830,257768,1.058329
16831,257772,1.417089
16832,257798,0.4244
16833,257804,0.452766
16834,257807,0.697868
16835,257812,1.078705
16836,257814,0.46628
16837,257817,0.895139
16838,257819,1.19452
16839,257821,0.433946
16840,257832,0.351135
16841,257841,0.82688
16842,257856,1.333551
16843,257857,1.097219
16844,257866,1.41462
16845,257887,0.571972
16846,257899,1.495472
16847,257903,0.574329
16848,257908,0.497559
16849,257911,1.190443
16850,257933,1.481263
16851,257939,1.337686
16852,257940,0.797084
16853,257942,0.923024
16854,257947,0.483516
16855,257955,0.389468
16856,257959,0.892265
16857,257960,1.419314
16858,257961,0.943276
16859,257981,0.416566
16860,257983,1.153867
16861,258006,0.412724
16862,258015,0.744406
16863,258027,1.124999
16864,258032,1.15047
16865,258037,0.367263
16866,258041,0.524909
16867,258049,0.64943
16868,258061,0.342476
16869,258068,0.766961
16870,258091,1.458092
16871,258092,1.457235
16872,258099,1.312318
16873,258119,0.950174
16874,258121,1.021296
16875,258130,0.995445
16876,258158,0.72656
16877,258171,0.595899
16878,258181,1.410711
16879,258185,0.453612
16880,258191,0.459536
16881,258215,1.48288
16882,258225,1.305482
16883,258232,0.585296
16884,258235,1.341669
16885,258244,0.403379
16886,258247,0.587534
16887,258275,0.717637
16888,258288,0.751439
16889,258303,0.772633
16890,258311,0.974698
16891,258325,0.81547
16892,258337,0.730459
16893,258363,0.67709
16894,258379,1.466928
16895,258390,0.865922
16896,258395,0.566897
16897,258408,0.722164
16898,258421,1.332204
16899,258429,0.662718
16900,258436,0.651617
16901,258446,0.922058
16902,258463,1.070538
16903,258465,0.77469
16904,258480,1.414239
16905,258481,1.122451
16906,258484,0.337028
16907,258485,1.292703
16908,258487,1.439243
16909,258492,0.548573
16910,258497,0.891768
16911,258532,0.993883
16912,258538,1.247722
16913,258539,1.116586
16914,258551,0.398426
16915,258575,0.507778
16916,258587,0.700601
16917,258590,1.392611
16918,258594,0.996148
16919,258601,0.994791
16920,258611,0.881502
16921,258614,1.470137
16922,258666,1.375179
16923,258682,0.674527
16924,258683,0.926836
16925,258691,0.320033
16926,258700,0.74504
16927,258707,1.310193
16928,258709,1.020328
16929,258718,0.41885
16930,258719,1.061439
16931,258753,0.64142
16932,258756,0.434153
16933,258760,0.755711
16934,258789,1.126827
16935,258798,0.367323
16936,258812,0.682342
16937,258818,1.298761
16938,258823,0.766435
16939,258828,1.080164
16940,258836,0.842058
16941,258838,0.609843
16942,258840,0.372116
16943,258847,0.773431
16944,258850,0.307212
16945,258857,0.983087
16946,258858,1.275773
16947,258869,1.24359
16948,258873,0.404845
16949,258902,0.712319
16950,258913,0.89352
16951,258915,1.0757
16952,258924,0.693514
16953,258932,1.338909
16954,258971,1.484104
16955,258980,1.031664
16956,258984,0.433148
16957,258985,0.325515
16958,258991,1.008575
16959,258992,0.626855
16960,258995,1.426778
16961,258997,1.434087
16962,259000,1.425508
16963,259002,0.709928
16964,259007,1.064854
16965,259017,1.346374
16966,259018,0.813471
16967,259028,1.06038
16968,259034,1.479329
16969,259062,0.662154
16970,259076,0.99735
16971,259077,1.322956
16972,259079,1.310928
16973,259080,0.313073
16974,259085,1.114927
16975,259099,0.641048
16976,259112,0.636786
16977,259117,0.639802
16978,259126,0.832132
16979,259130,1.291789
16980,259133,1.027851
16981,259142,0.378071
16982,259155,1.26687
16983,259157,1.196368
16984,259175,1.247463
16985,259188,0.871677
16986,259198,1.156697
16987,259216,0.930444
16988,259220,1.461653
16989,259230,1.233476
16990,259234,1.152051
16991,259256,0.369379
16992,259258,1.326632
16993,259261,1.272981
16994,259270,0.809793
16995,259280,0.674589
16996,259282,1.078965
16997,259284,1.250034
16998,259294,0.885212
16999,259311,0.477547
17000,259319,1.387214
17001,259326,1.40357
17002,259359,0.42457
17003,259363,0.816274
17004,259373,0.332752
17005,259376,0.42109
17006,259392,1.018708
17007,259398,0.383182
17008,259412,1.377785
17009,259415,0.314644
17010,259416,1.205341
17011,259418,0.667216
17012,259431,1.271564
17013,259456,0.69436
17014,259473,1.376503
17015,259474,0.835553
17016,259495,1.155795
17017,259526,0.594705
17018,259531,0.681374
17019,259546,0.451073
17020,259563,1.222327
17021,259568,1.183139
17022,259610,0.340506
17023,259611,0.581921
17024,259616,1.21465
17025,259618,0.850263
17026,259621,0.623128
17027,259633,1.399512
17028,259640,0.854686
17029,259641,1.119722
17030,259650,0.786588
17031,259656,0.618611
17032,259675,0.358837
17033,259707,0.839171
17034,259737,0.430475
17035,259740,1.383539
17036,259812,0.446883
17037,259813,0.757627
17038,259818,0.829513
17039,259826,0.74374
17040,259837,1.014689
17041,259852,0.93351
17042,259854,1.255611
17043,259866,1.166638
17044,259869,1.103789
17045,259879,1.363389
17046,259887,0.883836
17047,259900,0.367647
17048,259908,0.855294
17049,259911,0.409088
17050,259928,0.790312
17051,259966,0.573292
17052,259968,1.394529
17053,259980,0.357839
17054,259985,0.480746
17055,259990,0.575774
17056,259997,0.894102
17057,260011,0.638632
17058,260017,1.395862
17059,260026,0.505733
17060,260049,1.215892
17061,260060,1.474237
17062,260071,1.360584
17063,260093,1.253999
17064,260105,1.149855
17065,260115,1.375717
17066,260121,1.243283
17067,260139,0.727607
17068,260153,0.881013
17069,260159,1.030522
17070,260180,1.002982
17071,260195,1.334712
17072,260213,0.323599
17073,260219,0.712414
17074,260223,1.306627
17075,260234,0.741139
17076,260273,0.804664
17077,260281,0.805205
17078,260282,0.873873
17079,260285,0.994679
17080,260321,0.969236
17081,260324,0.962056
17082,260330,0.582672
17083,260332,0.755995
17084,260333,1.191144
17085,260340,1.23686
17086,260369,1.341364
17087,260381,0.838234
17088,260382,1.037884
17089,260385,0.682302
17090,260386,1.027045
17091,260395,0.638937
17092,260435,1.241875
17093,260438,1.005997
17094,260440,1.191545
17095,260445,0.645213
17096,260449,1.105771
17097,260451,1.460347
17098,260487,0.333456
17099,260500,1.097934
17100,260519,1.191784
17101,260544,1.17205
17102,260545,0.346207
17103,260553,1.442375
17104,260572,1.09962
17105,260583,0.390839
17106,260589,1.040178
17107,260598,1.04038
17108,260600,0.388545
17109,260604,1.249767
17110,260606,0.677768
17111,260608,0.337016
17112,260610,0.53726
17113,260612,1.422071
17114,260621,1.417313
17115,260626,1.345505
17116,260633,1.064686
17117,260635,0.929694
17118,260641,1.251885
17119,260651,0.793124
17120,260660,0.816127
17121,260697,1.447894
17122,260699,1.25008
17123,260707,0.487058
17124,260708,1.419248
17125,260711,0.341913
17126,260713,1.396546
17127,260720,1.208316
17128,260727,0.887733
17129,260738,1.339237
17130,260757,0.610297
17131,260765,0.720861
17132,260768,0.397316
17133,260776,0.782339
17134,260824,0.60923
17135,260833,0.863776
17136,260838,1.061763
17137,260842,1.465571
17138,260845,0.912069
17139,260847,0.680292
17140,260851,1.061437
17141,260852,0.31857
17142,260856,1.081304
17143,260868,1.470344
17144,260898,1.474422
17145,260914,0.950933
17146,260926,1.130169
17147,260933,0.548192
17148,260941,1.432793
17149,260942,0.687997
17150,260945,0.376422
17151,260946,1.33226
17152,260958,0.42187
17153,260966,0.382303
17154,260970,1.351166
17155,260978,0.542642
17156,260981,0.694614
17157,260983,1.023725
17158,261008,1.087072
17159,261009,1.377863
17160,261014,1.192515
17161,261017,0.911425
17162,261024,0.720846
17163,261027,1.31387
17164,261028,0.930687
17165,261033,0.765265
17166,261036,1.387506
17167,261046,0.958161
17168,261057,0.382261
17169,261083,0.700966
17170,261089,0.391098
17171,261103,0.548679
17172,261107,1.482498
17173,261120,0.594022
17174,261126,0.70678
17175,261137,0.543982
17176,261159,0.756155
17177,261180,0.863748
17178,261181,1.079941
17179,261200,0.808233
17180,261209,1.325876
17181,261236,0.537426
17182,261246,0.437407
17183,261251,1.182948
17184,261257,0.73388
17185,261261,0.324786
17186,261262,1.13269
17187,261267,0.848745
17188,261283,0.938782
17189,261293,0.563902
17190,261303,0.421265
17191,261338,0.860218
17192,261342,1.354237
17193,261349,1.357902
17194,261354,0.650295
17195,261364,1.203754
17196,261376,0.713214
17197,261380,0.711471
17198,261384,0.802296
17199,261420,0.766593
17200,261422,1.261775
17201,261426,1.445889
17202,261443,1.47974
17203,261451,1.046348
17204,261461,0.999628
17205,261466,1.088725
17206,261478,1.132596
17207,261482,0.303834
17208,261499,0.863277
17209,261522,0.890569
17210,261524,1.489391
17211,261531,0.373997
17212,261551,1.360249
17213,261554,0.787164
17214,261559,1.277109
17215,261567,0.642537
17216,261579,0.415062
17217,261588,0.497613
17218,261590,1.308235
17219,261604,0.767242
17220,261608,0.811381
17221,261618,0.44846
17222,261619,1.08689
17223,261636,0.641373
17224,261645,1.266505
17225,261658,1.282635
17226,261664,1.320789
17227,261685,0.975775
17228,261688,1.099234
17229,261690,0.342406
17230,261709,1.462064
17231,261710,0.360625
17232,261712,1.066536
17233,261741,0.693191
17234,261749,0.695265
17235,261758,1.30374
17236,261768,0.923045
17237,261781,1.44534
17238,261786,1.078935
17239,261790,0.406137
17240,261791,0.530416
17241,261823,0.403471
17242,261829,0.652474
17243,261835,1.225802
17244,261841,1.02744
17245,261865,1.304755
17246,261874,1.25956
17247,261903,1.155476
17248,261909,0.486668
17249,261913,1.395123
17250,261916,1.444339
17251,261917,0.830047
17252,261923,0.700738
17253,261926,0.503622
17254,261930,0.34159
17255,261931,1.468692
17256,261946,1.221175
17257,261948,1.439601
17258,261950,1.051692
17259,261951,0.564527
17260,261956,0.520314
17261,261963,0.382812
17262,261970,0.361861
17263,261972,0.425449
17264,261982,0.888017
17265,262009,1.262361
17266,262011,0.730403
17267,262016,1.267988
17268,262037,0.446476
17269,262040,1.250962
