banner_id,campaign_id
282,3
139,13
275,12
278,49
495,9
155,22
487,5
460,45
163,22
206,20
484,29
168,35
407,8
400,27
313,47
101,5
213,7
178,38
325,32
348,33
466,8
308,28
330,21
281,22
409,5
411,6
403,31
379,20
128,43
383,33
482,12
392,46
218,6
268,34
484,45
260,43
215,22
420,12
468,24
184,24
327,12
248,6
348,29
171,48
496,26
204,10
410,15
189,13
299,2
473,44
192,47
287,38
147,17
258,36
477,40
449,28
493,39
310,42
267,28
279,7
314,7
136,28
338,25
123,22
427,48
113,29
439,16
466,15
205,49
349,48
227,15
103,22
111,9
341,31
165,19
450,38
227,12
496,24
163,3
443,47
117,43
267,47
140,16
229,32
436,19
336,4
419,50
312,6
287,9
460,12
290,3
497,29
185,11
410,16
198,8
224,25
374,19
459,14
307,15
179,34
270,46
480,22
185,34
414,1
444,26
442,31
166,17
208,36
464,43
189,1
457,21
187,25
165,28
120,14
283,17
218,38
338,49
233,49
302,41
396,37
311,23
297,32
196,11
264,43
404,1
235,25
407,15
313,36
261,49
498,45
120,22
330,11
456,27
159,1
402,9
470,17
103,5
379,48
375,24
359,48
228,43
192,46
322,1
466,38
328,20
345,31
401,38
158,46
184,8
318,39
455,18
431,41
225,17
137,19
153,17
106,31
288,27
239,48
150,13
453,7
430,17
274,42
173,39
204,9
257,33
251,14
418,6
262,30
189,20
478,31
493,9
450,2
373,1
415,4
469,27
340,6
426,11
299,19
494,30
347,9
423,38
188,42
330,45
439,22
163,41
417,7
497,5
104,18
176,13
190,21
189,46
280,28
110,27
365,30
432,45
355,17
190,38
290,20
279,11
293,40
362,4
275,24
438,10
289,48
382,2
498,43
226,45
230,21
328,32
171,49
134,45
434,32
156,35
171,34
428,13
144,37
436,10
187,11
200,40
490,42
128,11
293,3
432,9
376,23
163,44
314,20
353,44
128,23
288,34
232,42
113,22
255,28
101,46
436,10
300,40
169,39
192,20
466,38
180,50
471,9
164,29
416,39
303,35
121,49
258,37
150,44
144,7
400,39
499,11
336,35
184,22
360,5
163,22
390,13
368,12
283,24
365,49
405,2
370,24
111,35
292,28
173,34
442,48
321,29
230,9
293,2
273,47
305,11
206,19
275,24
321,39
163,6
111,23
215,13
285,22
387,25
384,48
439,26
244,43
167,34
394,34
434,45
113,49
413,10
418,20
437,20
406,40
414,11
280,7
465,48
436,40
132,12
386,9
295,43
232,30
235,45
222,1
453,31
420,41
249,20
274,27
228,50
479,19
208,27
252,28
372,3
151,22
458,2
486,28
390,46
243,15
442,13
438,43
135,10
180,14
179,41
373,9
370,13
469,40
181,13
386,48
462,39
480,18
233,18
440,37
147,34
199,5
378,1
472,7
383,34
252,14
446,28
224,23
278,38
244,45
399,17
401,37
474,1
429,50
306,34
141,6
405,38
280,23
467,34
354,27
434,4
333,32
149,21
469,42
436,34
157,50
228,24
271,27
241,35
237,34
361,20
352,43
160,49
393,38
326,26
387,15
214,9
337,12
366,18
454,48
370,46
226,40
135,7
184,31
456,10
193,30
147,44
426,18
173,39
166,16
358,45
335,2
236,34
308,31
453,47
471,9
480,32
394,23
157,23
170,23
114,32
118,49
497,1
282,34
234,46
354,32
412,45
300,25
170,39
292,10
194,28
290,7
365,5
361,4
490,22
215,43
156,19
250,8
205,9
491,23
159,15
131,12
299,40
116,29
462,49
243,18
376,50
179,39
334,49
150,15
396,1
175,31
381,33
271,25
224,14
210,24
477,32
264,42
405,29
108,39
481,19
458,18
312,48
180,6
436,43
460,9
131,19
163,10
215,28
324,49
209,46
475,10
126,8
120,14
214,10
226,15
155,13
416,14
441,25
318,33
160,23
330,6
194,17
306,42
154,2
206,31
463,42
130,27
416,28
217,49
208,41
221,17
187,3
458,33
483,47
381,50
354,3
358,37
223,31
443,9
461,42
127,11
491,5
378,9
435,19
198,46
401,38
238,27
491,46
195,31
443,45
139,40
291,27
413,3
112,29
381,15
331,37
398,25
285,22
444,33
420,31
129,24
172,37
431,47
147,33
292,20
142,27
304,21
398,7
341,26
337,33
185,29
344,42
187,49
243,26
154,14
288,7
309,35
489,30
140,39
224,10
146,29
145,40
305,46
385,6
300,30
364,17
360,41
109,31
305,20
479,16
119,50
209,34
386,3
171,18
400,32
139,18
208,8
448,45
366,35
172,14
304,37
265,43
369,50
285,47
242,30
220,46
282,27
418,50
317,48
249,43
125,15
250,18
336,6
154,47
499,16
118,16
385,39
155,13
440,30
287,23
147,18
379,47
303,39
493,27
333,23
485,19
187,17
417,35
367,34
483,48
476,13
402,47
226,7
437,9
261,8
178,47
193,24
317,31
245,2
387,47
391,12
102,33
482,4
353,15
340,45
156,43
440,41
327,37
128,31
407,3
208,45
379,30
369,46
133,29
499,7
115,36
161,40
254,23
383,16
227,16
480,27
277,20
236,28
209,14
161,5
469,9
217,7
284,8
186,21
456,48
396,10
345,40
111,11
399,6
480,17
163,35
191,16
331,20
285,40
270,49
320,32
160,39
377,38
356,11
343,26
297,27
193,43
443,22
425,12
282,19
229,15
208,15
256,29
347,8
360,10
182,11
448,15
254,9
181,33
409,11
174,24
248,9
191,44
182,45
327,24
337,13
358,26
121,42
465,25
347,13
366,31
432,6
206,35
344,25
311,16
278,16
265,31
286,7
238,25
311,40
130,9
453,42
114,43
262,46
288,23
322,46
335,42
103,32
285,27
273,49
344,15
303,39
376,18
308,27
331,15
284,7
272,38
205,18
277,2
140,36
356,23
438,30
299,8
118,14
326,48
108,42
202,48
403,14
477,4
460,19
384,38
205,30
391,46
123,2
301,22
355,17
210,47
222,22
259,32
410,12
242,39
244,46
493,15
335,21
469,5
335,20
431,49
425,7
487,38
436,4
359,46
338,23
140,39
440,47
498,40
425,11
179,50
390,10
351,5
354,17
135,15
246,13
143,29
287,7
204,42
172,39
424,35
376,40
301,22
116,50
334,14
197,26
240,9
347,41
463,13
291,30
124,47
370,17
403,8
161,7
344,47
454,22
299,39
108,33
484,42
445,26
206,6
388,17
104,42
179,49
177,34
233,31
380,45
159,20
249,50
463,20
161,9
343,29
370,23
403,34
499,34
442,37
202,42
363,10
389,47
372,26
427,2
336,46
487,8
356,25
204,42
193,20
148,35
164,43
487,34
321,23
143,7
151,34
198,16
319,13
123,18
314,31
205,18
495,35
272,27
432,28
153,45
131,44
353,2
256,22
181,22
398,14
193,10
133,41
485,7
272,18
137,32
211,32
162,26
278,25
307,37
405,12
450,16
165,3
129,20
458,4
195,14
134,23
298,4
403,41
358,10
157,39
474,41
370,12
313,3
157,49
269,2
209,22
456,41
341,43
341,34
319,7
420,15
323,10
474,23
457,8
293,41
384,2
393,17
303,34
240,16
379,7
158,41
237,49
224,35
458,6
404,39
224,34
451,29
285,26
302,15
272,20
148,48
295,11
252,3
476,14
338,8
385,50
285,34
385,45
276,19
139,41
460,2
157,21
162,40
281,16
233,39
225,28
321,21
274,6
125,38
205,1
468,22
274,44
171,23
405,32
371,13
290,38
144,27
298,34
448,39
212,50
233,32
216,18
265,35
182,42
206,36
319,36
113,30
358,15
495,27
340,42
254,19
355,21
485,1
472,37
218,45
412,45
179,34
240,20
190,50
403,5
370,36
147,43
363,3
272,15
293,27
442,36
372,39
375,48
433,19
416,50
325,12
209,13
348,27
311,42
262,22
487,42
398,2
109,38
203,36
198,43
452,4
174,19
300,24
470,15
324,49
159,50
117,14
165,38
221,23
367,21
406,23
276,17
253,12
452,41
229,21
483,38
435,40
158,12
333,30
169,4
157,2
288,4
208,14
299,30
138,2
102,43
323,24
245,21
264,40
396,39
403,41
234,42
169,48
143,30
293,19
351,3
346,48
394,18
496,48
246,23
277,46
129,17
125,41
378,16
267,5
173,1
125,44
434,50
493,30
469,18
380,44
210,18
363,16
328,35
250,47
483,49
267,46
244,16
396,18
367,12
328,40
479,7
373,7
455,35
482,23
479,38
418,22
141,7
285,29
471,15
482,29
153,7
394,33
101,44
163,24
141,14
450,20
422,36
101,50
176,23
353,13
141,36
465,37
173,32
213,1
479,43
425,10
138,38
272,37
299,12
418,44
460,37
408,2
480,10
254,37
265,22
359,36
492,43
344,28
229,24
122,30
242,40
391,11
345,27
100,46
447,11
158,48
337,7
265,37
250,29
129,39
441,42
250,16
224,41
250,37
472,7
384,15
241,21
375,10
437,39
134,43
246,31
493,29
295,45
198,50
140,33
179,16
393,17
241,14
156,27
254,50
150,11
349,14
285,29
222,21
207,34
462,43
338,28
443,25
386,13
228,41
363,24
476,31
219,37
105,11
320,1
230,11
167,39
428,3
318,28
450,19
276,26
482,2
303,3
381,19
138,44
230,38
360,45
402,6
322,41
117,41
360,14
127,26
230,1
348,35
158,21
299,9
222,3
357,9
359,37
500,8
259,34
449,23
282,42
413,45
378,48
441,1
356,29
103,32
419,28
392,45
108,32
363,17
298,33
227,5
199,50
201,34
247,24
336,3
457,11
384,37
215,16
429,38
366,46
468,12
173,18
251,37
470,18
266,45
134,35
433,33
285,23
212,3
192,4
172,27
184,44
398,3
293,31
170,23
116,38
167,50
332,46
403,45
198,30
380,21
382,48
277,12
121,20
315,5
498,19
169,22
192,35
203,40
169,45
240,6
401,48
313,19
180,29
191,34
489,7
141,42
499,15
268,35
137,23
292,25
329,28
336,28
341,9
124,5
457,33
139,23
478,27
461,19
460,23
451,6
295,13
295,47
491,3
433,11
102,29
201,33
274,49
291,11
203,44
218,2
336,17
120,8
401,39
319,39
272,46
389,48
358,49
368,1
215,25
153,35
219,26
168,38
285,42
187,45
365,32
365,2
274,15
345,49
481,17
287,7
229,13
353,35
145,40
256,11
131,42
440,43
397,11
460,10
161,14
197,25
231,42
432,48
123,50
233,16
355,45
499,3
404,9
347,37
470,7
347,21
198,4
397,28
211,9
403,37
376,20
104,25
131,12
131,41
284,8
208,42
415,32
173,24
153,45
215,5
115,48
432,6
441,19
499,27
403,21
258,43
407,19
243,39
314,5
238,18
387,40
354,46
372,13
412,19
207,9
136,41
185,27
300,31
341,12
246,22
108,6
427,1
363,16
264,27
201,47
183,1
296,4
197,48
219,20
445,25
412,18
132,25
289,7
118,10
497,11
182,49
459,35
324,30
246,7
144,31
321,26
330,32
468,10
392,38
161,24
492,21
486,41
206,20
313,34
216,1
314,39
209,39
179,8
305,29
248,40
311,25
300,46
317,40
433,23
261,29
320,24
314,43
410,39
179,42
488,6
458,34
495,13
258,31
372,5
117,24
187,2
369,38
469,30
335,50
332,16
188,44
309,47
409,29
129,26
136,47
237,11
301,15
148,7
472,25
380,36
462,21
329,28
300,11
165,36
277,33
275,26
353,11
211,44
246,48
231,20
103,21
426,44
169,34
251,24
433,16
295,23
197,26
143,25
198,11
145,23
108,36
494,48
500,35
332,13
374,12
115,46
206,23
182,15
242,39
321,21
410,18
283,13
344,17
129,26
394,17
351,45
182,24
487,37
245,1
174,12
433,37
226,4
420,44
376,21
488,42
445,10
261,50
231,25
452,43
164,49
249,12
289,46
440,29
282,38
240,43
200,2
222,29
117,11
346,12
493,29
449,15
494,17
118,18
136,32
287,1
204,34
241,20
119,46
335,12
425,41
412,26
313,7
296,45
327,30
480,26
160,31
480,4
315,49
286,21
295,36
235,38
433,49
267,44
319,2
410,44
444,34
179,33
323,11
140,19
407,47
387,16
125,34
477,7
274,18
487,39
347,29
493,8
467,18
309,17
115,12
298,49
162,21
352,3
162,9
354,44
216,31
235,30
427,33
436,15
100,45
267,24
117,6
383,17
458,20
251,4
260,4
457,29
465,7
148,34
337,33
398,43
231,28
467,10
295,49
104,8
400,4
499,13
450,50
279,48
365,24
122,20
297,41
326,21
127,12
118,33
266,21
375,36
366,8
406,3
207,44
139,18
176,43
436,42
286,17
451,17
236,49
133,39
357,35
316,3
492,42
149,6
132,30
157,46
288,5
224,26
408,21
189,17
442,47
371,48
259,12
217,30
248,11
489,36
467,33
486,15
299,6
326,16
103,21
450,25
378,2
423,44
169,5
335,32
372,50
488,2
486,44
171,2
207,43
459,4
295,42
118,23
355,49
453,42
385,22
132,11
196,34
496,3
479,1
153,45
395,42
176,11
265,13
359,22
173,40
136,12
380,7
496,30
136,17
463,43
468,30
172,8
136,35
336,19
377,30
479,28
483,9
269,42
252,43
438,10
188,25
485,22
103,26
361,41
414,50
121,20
110,1
136,22
251,2
202,28
176,6
423,35
488,33
353,25
149,28
413,45
411,2
294,38
336,38
497,50
495,27
452,1
392,28
316,50
416,5
345,32
103,7
241,8
143,16
252,32
488,21
302,7
385,46
368,20
319,21
482,32
167,24
292,7
277,15
167,23
370,28
435,1
465,44
251,27
150,28
491,31
412,19
130,12
340,5
355,8
486,31
415,33
166,45
437,37
169,2
258,31
432,13
333,22
276,48
444,22
421,22
332,44
345,49
159,49
135,32
461,19
266,12
378,50
102,45
469,8
312,47
142,30
141,26
123,33
146,19
242,4
168,17
470,33
135,40
495,46
430,50
234,48
385,25
153,1
447,42
164,11
305,23
332,24
470,13
425,7
144,15
275,1
143,19
241,11
402,43
462,24
298,4
114,23
132,2
307,5
146,38
140,33
186,30
255,13
280,28
171,45
245,43
141,40
249,17
359,6
210,44
316,29
101,12
321,32
325,40
473,37
460,21
267,7
196,11
463,47
107,7
266,46
420,1
332,46
146,45
173,26
427,31
127,20
440,28
396,16
427,5
164,6
117,41
120,30
219,37
417,11
426,16
237,38
162,49
370,3
443,26
123,24
304,11
253,41
249,22
467,44
329,34
310,45
444,49
333,37
259,17
100,5
446,14
114,48
448,7
367,14
121,26
200,20
209,46
241,17
280,2
189,33
478,29
436,21
256,32
268,21
280,10
415,27
478,46
320,46
335,1
416,34
411,16
267,19
343,38
120,27
263,8
312,11
469,25
454,24
228,25
115,15
366,21
356,7
477,38
293,20
347,36
159,30
400,6
153,40
111,50
264,46
256,28
380,7
117,33
116,20
352,29
253,13
497,24
392,39
397,6
429,21
117,26
114,5
159,33
136,6
129,47
188,13
115,10
279,1
489,29
121,33
385,30
461,41
252,30
159,26
442,24
218,11
281,31
211,14
273,42
385,9
481,32
370,13
441,4
312,40
353,18
345,14
403,37
234,18
246,41
495,43
275,1
377,50
111,34
194,1
192,40
131,41
108,11
391,8
275,7
223,10
398,46
157,41
413,17
406,43
428,19
121,28
469,6
323,16
127,13
477,28
183,5
107,5
462,28
499,17
472,1
173,40
167,43
204,20
207,4
133,12
292,38
373,10
258,13
253,13
384,27
307,1
175,21
183,41
221,47
158,9
148,13
392,20
218,30
117,34
331,1
454,49
211,5
254,49
156,40
174,5
226,48
141,35
306,49
426,40
354,41
154,23
379,24
358,44
404,17
384,13
227,2
111,49
475,20
413,7
246,35
155,15
146,37
491,44
133,46
464,7
106,41
203,46
399,11
397,47
404,18
251,14
261,33
119,1
302,23
477,37
434,4
212,40
333,38
368,7
128,22
287,42
175,30
465,34
118,21
494,8
355,8
433,13
206,5
365,15
421,45
128,1
378,8
371,36
325,20
403,16
100,26
300,16
408,12
136,5
290,22
385,42
358,50
452,1
410,30
253,6
408,14
113,33
478,40
305,50
467,50
164,29
292,13
458,19
110,15
433,40
396,17
477,29
484,10
164,34
126,48
420,30
198,18
279,39
146,33
456,32
193,25
338,28
438,14
217,46
225,15
142,40
179,26
228,24
188,48
446,35
360,35
468,1
437,29
212,19
333,35
106,30
207,50
423,36
255,38
398,19
470,10
132,26
484,46
311,50
411,23
342,37
245,49
134,30
500,47
304,11
130,43
210,43
111,34
256,45
388,18
283,44
297,45
116,14
404,11
197,13
146,39
479,21
245,33
491,12
136,11
394,38
470,1
379,10
135,4
254,32
223,19
127,50
139,44
128,24
229,14
255,23
475,15
445,14
182,17
263,34
468,47
360,10
265,29
469,15
293,9
254,11
296,10
171,8
128,25
394,30
274,14
483,36
492,29
156,43
258,24
179,20
393,23
160,19
249,26
348,24
278,21
247,8
245,26
177,17
266,10
340,16
432,22
102,15
484,7
317,48
262,39
435,14
444,50
150,36
211,45
408,31
221,13
363,14
290,19
500,50
391,34
420,36
407,1
144,27
422,20
113,37
429,11
195,2
316,25
208,19
223,43
220,26
435,27
479,30
307,47
315,43
313,40
156,45
237,47
484,4
465,9
301,19
345,2
421,4
390,4
293,10
126,16
200,34
173,26
442,3
267,47
369,41
312,11
322,43
141,30
418,47
479,27
234,5
361,18
383,41
319,35
498,3
202,28
392,13
107,46
330,35
142,22
405,11
339,43
286,13
252,17
139,6
336,9
498,32
231,19
103,27
366,48
100,26
255,40
287,1
496,27
408,37
462,17
104,26
376,32
201,40
418,45
376,25
195,8
469,39
223,38
435,1
220,25
458,44
452,42
100,28
409,8
366,50
411,28
248,13
191,35
451,39
209,36
354,23
490,9
400,47
274,24
215,47
381,20
181,18
183,31
118,20
347,28
153,23
248,34
419,39
452,22
349,21
478,42
172,49
465,43
131,45
226,24
126,49
473,5
317,3
438,19
153,47
476,33
427,38
343,39
160,47
304,6
305,6
273,2
457,25
340,28
228,7
224,2
349,39
282,19
341,3
326,3
486,5
344,36
392,23
117,2
168,21
427,34
497,45
455,22
314,16
249,42
478,20
472,39
188,46
473,35
242,35
176,45
341,6
448,4
366,49
418,2
283,5
192,46
347,42
337,6
147,43
460,39
316,34
419,32
368,37
193,9
304,15
108,29
113,35
309,13
257,1
260,38
466,42
134,5
368,10
298,19
233,45
452,17
445,26
219,44
364,23
489,41
467,14
446,26
402,23
423,15
360,23
496,49
277,46
476,47
332,34
347,17
321,23
374,49
455,43
256,41
190,10
487,38
182,13
434,26
343,18
367,41
234,34
454,40
470,45
159,16
213,35
307,45
200,6
458,3
480,5
315,36
283,1
484,40
289,40
120,44
132,22
399,17
234,44
271,7
215,26
222,13
216,15
233,2
334,34
367,37
142,49
270,42
351,45
420,22
199,36
112,4
498,11
399,35
411,45
142,36
200,8
288,9
466,29
186,17
332,5
348,43
296,42
476,35
444,25
403,19
418,46
315,38
194,40
414,34
213,16
134,14
474,22
437,41
452,25
288,42
215,5
186,12
194,7
395,4
181,37
436,11
458,26
284,46
330,7
194,19
389,22
302,15
394,9
228,1
327,18
402,19
476,22
397,18
446,2
211,43
143,42
105,49
132,10
159,46
166,45
363,15
223,33
116,35
302,7
419,26
242,31
414,44
489,11
460,29
338,37
271,5
339,44
236,32
409,47
444,44
333,26
322,34
265,38
420,19
181,7
378,35
194,43
442,49
495,37
221,49
231,39
207,3
111,44
454,7
133,44
297,36
196,19
474,13
352,10
151,47
173,27
215,44
101,7
286,48
328,17
366,45
219,48
159,7
183,13
354,17
443,21
348,4
180,46
415,12
227,12
248,50
202,38
119,19
247,11
242,42
233,5
124,33
243,43
379,26
448,6
248,41
132,4
239,45
479,7
236,15
480,20
251,6
199,15
305,36
163,21
324,11
181,19
275,44
369,19
227,36
288,25
197,50
487,43
462,23
329,36
164,1
213,33
434,1
402,21
281,41
493,19
127,30
297,15
181,50
398,22
341,34
487,34
114,39
243,34
178,43
257,38
466,8
457,17
339,48
252,5
388,31
415,22
308,30
453,40
142,21
440,38
310,6
237,30
207,43
201,26
302,34
295,15
194,9
244,33
248,27
426,38
229,14
433,28
375,47
271,30
413,4
327,41
311,13
234,1
232,42
206,19
315,34
152,49
129,38
401,6
142,30
324,39
425,3
251,22
206,31
137,5
138,26
423,44
488,32
437,31
382,30
105,50
453,30
498,17
231,48
379,10
143,14
361,38
460,41
440,7
318,39
299,6
200,18
207,26
317,18
315,41
218,2
324,2
275,24
138,10
278,10
384,3
478,11
233,39
362,13
487,21
371,44
171,28
347,33
188,24
222,7
445,17
463,15
232,26
463,47
187,6
259,40
305,37
124,9
150,19
341,50
264,9
111,32
263,4
216,46
340,21
363,8
346,5
452,5
102,29
280,40
259,43
179,6
334,22
223,10
386,16
198,40
143,25
482,22
341,24
391,34
136,30
204,7
222,23
465,24
207,14
122,37
141,44
314,37
228,36
150,30
500,25
262,15
368,34
448,13
366,4
110,5
400,50
317,26
396,37
296,33
196,35
302,23
138,29
382,33
119,43
448,14
103,27
175,15
255,50
190,3
420,33
408,45
362,13
279,31
397,19
483,41
239,12
466,44
290,11
414,47
214,39
350,43
117,44
232,24
297,49
461,47
427,16
346,50
350,1
478,7
176,48
134,31
102,14
346,12
161,33
475,18
267,16
129,14
249,33
438,25
177,22
212,13
343,30
441,34
451,16
247,26
416,41
431,10
233,3
437,43
274,21
423,20
479,25
376,49
251,11
260,12
369,46
459,28
144,4
163,19
162,44
107,5
357,42
254,39
339,22
183,11
368,32
177,44
256,3
207,4
314,45
422,7
158,3
422,16
387,29
172,39
453,33
191,8
490,19
127,30
493,40
494,35
288,12
387,7
471,39
457,26
210,46
312,36
156,35
337,11
224,42
214,42
332,31
193,1
491,10
181,18
153,19
111,25
176,15
233,37
480,26
180,11
123,6
146,14
251,15
346,38
231,21
349,1
365,18
327,48
150,23
251,43
290,1
484,41
127,47
281,44
233,13
220,9
331,33
409,21
408,46
322,15
110,23
258,25
425,44
115,43
212,28
495,24
262,17
470,19
480,25
366,4
405,12
328,42
425,32
444,3
140,42
211,11
445,31
304,5
170,11
200,49
270,11
484,31
246,5
420,46
416,23
183,35
490,15
164,43
108,15
289,6
476,48
423,15
193,7
479,41
329,34
282,12
310,45
326,14
284,41
223,18
313,28
189,35
360,36
307,42
325,23
460,9
405,41
192,25
166,20
258,12
348,4
258,1
411,3
246,26
493,8
149,13
411,6
445,28
186,24
295,18
233,49
433,23
203,5
268,27
307,22
379,32
499,14
358,44
357,45
356,49
434,13
474,29
138,46
263,7
355,23
295,3
318,21
241,29
493,18
167,29
165,4
482,49
324,1
193,6
208,46
383,10
489,19
326,4
500,18
360,33
111,50
291,3
176,3
280,37
481,27
124,8
276,1
234,22
339,19
411,20
232,24
308,13
110,42
399,41
360,31
315,37
352,3
277,46
116,5
191,20
312,34
199,35
409,25
461,16
236,45
344,36
196,25
419,42
294,17
367,29
378,2
310,6
351,7
228,31
187,12
336,6
113,34
224,11
186,19
150,22
174,17
346,9
183,43
448,34
335,17
251,8
279,18
365,47
238,24
260,4
193,30
199,1
231,49
315,27
453,7
326,42
168,21
132,28
174,31
358,2
498,33
446,14
498,37
451,1
363,5
148,30
441,21
308,34
403,28
434,19
389,22
332,15
309,40
143,31
448,14
379,33
179,33
163,20
431,17
126,42
281,6
244,26
231,28
272,11
269,9
252,36
130,36
138,2
240,38
149,29
127,50
276,38
186,37
354,15
229,28
111,18
423,25
322,45
227,3
176,34
291,22
377,48
434,9
390,35
164,15
154,46
131,48
412,35
131,27
433,22
161,17
165,8
244,15
118,48
240,45
468,47
155,38
477,22
257,24
456,39
171,39
369,8
225,2
373,46
131,7
341,46
361,48
437,27
226,30
320,28
449,49
217,30
267,50
412,30
243,11
131,29
218,1
475,48
400,11
257,49
186,1
378,3
367,12
340,22
267,29
280,30
163,10
407,43
268,43
372,21
220,21
249,49
235,4
189,29
398,40
369,30
386,37
215,34
111,12
454,30
148,16
121,33
166,15
105,49
236,32
300,7
213,7
225,18
312,25
464,1
294,22
355,5
193,47
242,4
392,48
277,28
249,23
397,13
485,9
200,20
450,31
357,33
268,45
307,31
257,49
215,30
465,14
251,44
111,33
309,4
283,44
297,39
218,28
283,33
298,13
252,38
109,28
232,47
296,33
465,44
456,47
425,7
312,13
363,12
167,43
293,41
320,16
471,11
354,1
271,22
155,33
438,29
445,31
151,35
260,14
171,9
250,3
433,7
378,5
410,46
472,23
261,47
361,33
151,29
333,42
382,22
214,8
330,34
317,16
398,19
300,50
246,6
426,6
344,5
336,7
252,50
485,41
343,6
298,2
223,5
413,27
440,26
485,15
265,31
364,14
161,22
456,13
300,46
393,9
294,42
292,27
163,12
169,25
325,23
490,23
480,39
208,39
112,38
255,23
159,38
136,42
410,20
151,31
422,47
162,33
101,37
195,24
122,26
413,10
123,24
237,18
343,3
148,31
339,11
446,28
309,40
230,17
184,24
404,31
295,2
255,2
427,31
183,45
139,28
248,48
364,49
348,45
425,46
442,11
458,6
426,1
402,18
296,24
463,32
438,4
133,9
295,2
386,12
280,30
334,8
460,4
354,24
101,44
358,41
468,24
129,9
223,41
411,29
107,21
483,20
416,26
472,15
