conversion_id,click_id,revenue
11158,191929,0.611781
11159,191932,0.869248
11160,191941,0.752673
11161,191979,1.195869
11162,191993,0.864053
11163,191997,0.754432
11164,192011,1.432369
11165,192020,0.386532
11166,192030,1.071669
11167,192062,1.369138
11168,192077,0.997146
11169,192083,0.661086
11170,192086,1.317881
11171,192098,0.343143
11172,192105,0.843359
11173,192106,0.664018
11174,192113,0.485589
11175,192124,1.37959
11176,192131,0.863338
11177,192147,0.434261
11178,192153,1.36868
11179,192156,1.453918
11180,192164,0.873422
11181,192184,0.34684
11182,192187,0.850979
11183,192200,1.223906
11184,192219,0.522642
11185,192237,0.375285
11186,192238,1.374306
11187,192239,0.532758
11188,192246,0.802932
11189,192248,1.374896
11190,192251,0.767158
11191,192265,0.923008
11192,192274,1.173025
11193,192305,0.384505
11194,192313,0.62795
11195,192320,0.684554
11196,192321,1.141958
11197,192332,1.186697
11198,192374,1.305021
11199,192396,0.912873
11200,192404,0.545332
11201,192406,1.429516
11202,192424,1.068351
11203,192425,0.379185
11204,192428,0.922177
11205,192462,1.47543
11206,192467,0.756709
11207,192532,1.151742
11208,192538,0.786742
11209,192544,0.698213
11210,192561,1.032827
11211,192580,1.17397
11212,192598,0.784477
11213,192603,0.823553
11214,192610,0.362015
11215,192616,0.940952
11216,192659,1.051313
11217,192699,0.657522
11218,192751,0.663772
11219,192752,0.722603
11220,192765,0.543077
11221,192767,1.048228
11222,192771,1.434266
11223,192785,1.366961
11224,192788,0.461601
11225,192798,0.503539
11226,192812,0.931425
11227,192834,1.088916
11228,192866,0.70286
11229,192878,0.500211
11230,192880,1.499848
11231,192883,1.37186
11232,192887,1.475813
11233,192888,0.845752
11234,192896,1.044869
11235,192908,0.897552
11236,192911,1.020834
11237,192936,1.143857
11238,192941,0.865144
11239,192963,0.822565
11240,192966,0.52715
11241,192967,0.378809
11242,192971,1.305737
11243,192973,0.421897
11244,192978,1.345617
11245,192984,0.480766
11246,192993,0.598447
11247,193011,0.909422
11248,193022,0.998793
11249,193031,0.660715
11250,193045,0.300606
11251,193061,1.4064
11252,193066,0.406367
11253,193067,1.071289
11254,193075,1.361541
11255,193079,0.435215
11256,193084,1.359847
11257,193087,1.172455
11258,193090,0.919064
11259,193099,0.837566
11260,193100,0.359618
11261,193108,1.408513
11262,193110,1.433519
11263,193111,1.469158
11264,193125,1.145959
11265,193184,1.332296
11266,193188,1.302772
11267,193203,1.493884
11268,193205,1.167955
11269,193216,0.912898
11270,193226,0.834817
11271,193228,1.313445
11272,193249,1.08224
11273,193281,0.49286
11274,193301,1.215111
11275,193307,0.524879
11276,193331,1.064167
11277,193344,0.604283
11278,193348,1.291912
11279,193403,0.911215
11280,193417,1.152526
11281,193453,0.480988
11282,193460,1.358136
11283,193463,1.299233
11284,193464,0.321527
11285,193473,0.620483
11286,193475,0.553081
11287,193482,0.340535
11288,193483,0.699404
11289,193498,0.307587
11290,193508,0.441907
11291,193532,0.358469
11292,193549,1.361801
11293,193552,0.331595
11294,193557,1.244244
11295,193567,0.635051
11296,193569,0.435514
11297,193584,1.41938
11298,193587,1.134647
11299,193590,0.752607
11300,193633,0.610355
11301,193635,0.338534
11302,193649,1.453917
11303,193651,0.473754
11304,193677,1.381538
11305,193678,0.364136
11306,193684,0.65534
11307,193695,1.302009
11308,193701,0.323193
11309,193712,0.835417
11310,193718,1.183926
11311,193722,1.150366
11312,193726,1.091114
11313,193729,1.423682
11314,193748,1.219886
11315,193778,1.333205
11316,193779,1.359928
11317,193782,0.644446
11318,193783,0.489071
11319,193819,0.904886
11320,193820,1.242603
11321,193848,0.647889
11322,193855,0.948668
11323,193863,0.621187
11324,193866,1.442262
11325,193868,0.749234
11326,193879,0.67847
11327,193887,0.756095
11328,193892,0.873866
11329,193900,0.947
11330,193905,1.481584
11331,193919,0.338278
11332,193929,1.491854
11333,193932,0.865687
11334,193950,0.551159
11335,193960,0.603556
11336,193963,0.311492
11337,193968,0.384494
11338,193991,1.140187
11339,193993,1.314571
11340,193999,1.343225
11341,194031,1.337854
11342,194080,0.574996
11343,194082,1.419607
11344,194085,1.432984
11345,194091,1.001279
11346,194101,0.435469
11347,194104,0.517562
11348,194137,0.430104
11349,194164,0.543819
11350,194170,0.409012
11351,194172,0.713428
11352,194173,0.503809
11353,194176,1.094536
11354,194177,1.059768
11355,194180,0.466876
11356,194188,0.777382
11357,194208,0.570344
11358,194210,0.41767
11359,194214,1.49602
11360,194233,0.574509
11361,194239,0.680649
11362,194244,0.538113
11363,194248,1.476612
11364,194259,1.010873
11365,194265,1.186004
11366,194267,1.223023
11367,194284,0.422637
11368,194308,1.478121
11369,194315,0.54788
11370,194348,0.579926
11371,194349,1.432256
11372,194354,1.401878
11373,194377,1.116545
11374,194378,1.26359
11375,194382,0.567236
11376,194398,0.703414
11377,194400,1.068703
11378,194402,1.261477
11379,194409,0.742797
11380,194414,1.092877
11381,194429,0.634259
11382,194443,1.142175
11383,194452,1.064904
11384,194480,1.302418
11385,194483,0.852853
11386,194491,0.988609
11387,194502,0.687156
11388,194512,1.130605
11389,194513,1.257988
11390,194528,1.104864
11391,194531,1.011477
11392,194534,0.541032
11393,194536,1.461263
11394,194539,1.103643
11395,194541,0.789579
11396,194550,1.462658
11397,194563,1.268707
11398,194564,0.595672
11399,194584,0.519616
11400,194596,0.401922
11401,194601,0.91521
11402,194632,1.014651
11403,194634,1.111921
11404,194639,1.394601
11405,194686,1.145282
11406,194693,1.463152
11407,194695,0.866276
11408,194714,1.486345
11409,194720,1.433485
11410,194729,1.269632
11411,194740,1.420791
11412,194769,0.335634
11413,194787,1.196842
11414,194795,0.436143
11415,194813,1.03986
11416,194814,0.893096
11417,194830,0.333836
11418,194842,0.511751
11419,194857,1.117123
11420,194871,0.483899
11421,194893,0.448132
11422,194894,0.958241
11423,194913,0.92331
11424,194916,1.151979
11425,194923,0.645415
11426,194935,0.687535
11427,194938,0.304562
11428,194940,0.64109
11429,194949,1.493767
11430,194950,1.283255
11431,194953,1.093812
11432,194971,0.931232
11433,194978,1.173421
11434,194981,0.427306
11435,195023,1.337734
11436,195060,1.235319
11437,195066,1.171208
11438,195067,0.92009
11439,195071,1.438144
11440,195074,1.058158
11441,195086,0.849918
11442,195097,0.691812
11443,195105,1.443614
11444,195120,0.880144
11445,195153,0.513874
11446,195185,0.39943
11447,195196,0.827029
11448,195198,0.943196
11449,195206,0.949536
11450,195212,0.532324
11451,195225,0.555807
11452,195270,0.424869
11453,195273,1.445628
11454,195279,0.486277
11455,195308,1.274777
11456,195321,1.357447
11457,195331,0.303261
11458,195343,0.929774
11459,195363,1.497739
11460,195375,0.590335
11461,195394,0.993628
11462,195396,0.344271
11463,195399,0.613188
11464,195406,0.79342
11465,195429,0.622755
11466,195445,0.541458
11467,195466,1.377208
11468,195482,1.167941
11469,195483,0.502509
11470,195486,0.52532
11471,195495,1.260537
11472,195522,1.409651
11473,195546,1.139929
11474,195570,0.335289
11475,195579,0.749101
11476,195596,0.355905
11477,195601,1.130272
11478,195611,0.450935
11479,195616,0.681899
11480,195626,0.836424
11481,195635,1.421125
11482,195643,0.450658
11483,195661,1.318243
11484,195665,1.323652
11485,195671,0.614778
11486,195683,0.635702
11487,195685,0.6163
11488,195692,0.364901
11489,195696,0.614044
11490,195702,1.000113
11491,195735,0.907745
11492,195740,0.380074
11493,195769,0.674087
11494,195777,1.103638
11495,195781,1.139352
11496,195793,0.325463
11497,195801,1.366007
11498,195808,0.740278
11499,195811,0.625957
11500,195815,1.147895
11501,195819,1.14827
11502,195822,0.371227
11503,195852,0.498724
11504,195865,0.790899
11505,195867,1.446485
11506,195868,0.983996
11507,195874,1.071068
11508,195887,0.627248
11509,195895,0.941334
11510,195904,1.178286
11511,195918,0.929409
11512,195920,0.558697
11513,195950,0.507718
11514,195958,0.688763
11515,195960,1.474755
11516,195961,0.334431
11517,195988,1.264844
11518,195995,1.091379
11519,196001,0.555302
11520,196003,1.32315
11521,196007,0.400833
11522,196026,0.853434
11523,196040,0.489223
11524,196042,1.365091
11525,196062,1.106455
11526,196067,0.890854
11527,196079,0.415518
11528,196113,0.436945
11529,196116,0.484784
11530,196138,0.303404
11531,196139,1.48363
11532,196154,1.149424
11533,196161,0.448271
11534,196166,1.200328
11535,196169,0.587
11536,196176,1.236186
11537,196192,1.44839
11538,196199,0.576274
11539,196218,1.386097
11540,196253,0.839423
11541,196265,0.457359
11542,196270,0.86064
11543,196274,0.770437
11544,196281,0.972034
11545,196287,1.387459
11546,196304,0.603134
11547,196327,1.428895
11548,196350,0.409594
11549,196352,0.643375
11550,196363,0.56309
11551,196372,1.414343
11552,196383,0.982298
11553,196416,1.186874
11554,196425,1.285023
11555,196429,0.588453
11556,196435,1.440184
11557,196443,0.845921
11558,196458,0.343501
11559,196465,0.405278
11560,196503,1.175135
11561,196508,0.369504
11562,196515,1.164601
11563,196528,0.449694
11564,196539,1.086905
11565,196545,0.303619
11566,196546,0.44502
11567,196551,0.575101
11568,196559,1.356518
11569,196599,1.043198
11570,196603,1.087912
11571,196629,1.054935
11572,196637,0.889799
11573,196650,0.535585
11574,196664,1.44698
11575,196722,0.649595
11576,196727,0.712784
11577,196740,0.77681
11578,196800,1.119307
11579,196801,0.748346
11580,196823,1.110268
11581,196824,1.076114
11582,196846,0.630034
11583,196863,1.428111
11584,196866,0.567126
11585,196875,0.728611
11586,196878,1.120151
11587,196882,1.178878
11588,196893,1.214238
11589,196907,0.465142
11590,196938,1.456981
11591,196940,1.460959
11592,196943,1.292453
11593,196944,1.119144
11594,196960,0.814738
11595,196972,0.46629
11596,196973,0.401535
11597,196974,0.728171
11598,196980,1.270155
11599,196988,0.706767
11600,196992,1.07317
11601,196999,1.052202
11602,197037,1.31999
11603,197040,0.487895
11604,197054,1.364622
11605,197064,1.271048
11606,197070,1.089658
11607,197091,1.155235
11608,197116,0.38923
11609,197127,0.789025
11610,197142,1.227052
11611,197170,1.212319
11612,197179,0.866365
11613,197212,1.37389
11614,197226,1.174185
11615,197232,0.787026
11616,197254,1.199185
11617,197255,0.896837
11618,197266,1.140676
11619,197275,1.397754
11620,197285,0.988069
11621,197295,1.486468
11622,197307,1.153847
11623,197309,0.562679
11624,197331,0.6534
11625,197332,1.104025
11626,197339,0.721915
11627,197369,1.352875
11628,197377,1.487044
11629,197385,0.619946
11630,197403,0.393119
11631,197405,1.496426
11632,197424,1.426803
11633,197429,0.548984
11634,197432,1.483624
11635,197441,1.220666
11636,197451,1.332688
11637,197458,1.396237
11638,197469,0.913979
11639,197473,0.736943
11640,197498,0.408376
11641,197505,1.382747
11642,197530,1.052009
11643,197544,0.630549
11644,197556,0.815146
11645,197564,0.666828
11646,197569,0.754897
11647,197588,0.397959
11648,197595,1.235108
11649,197596,1.490624
11650,197601,1.374713
11651,197619,1.49125
11652,197620,0.981096
11653,197637,1.427238
11654,197653,0.612143
11655,197655,0.480276
11656,197661,0.529878
11657,197665,1.176621
11658,197668,0.935998
11659,197671,0.45563
11660,197683,0.703673
11661,197698,0.376116
11662,197717,1.464952
11663,197721,1.357988
11664,197725,0.969136
11665,197732,1.470429
11666,197736,0.858292
11667,197738,1.349998
11668,197745,0.701449
11669,197754,0.848059
11670,197767,0.953829
11671,197781,1.366502
11672,197788,0.854401
11673,197789,1.306184
11674,197807,1.467479
11675,197822,0.737135
11676,197833,0.925404
11677,197851,0.804213
11678,197861,1.407209
11679,197867,0.501766
11680,197872,1.06657
11681,197888,0.420541
11682,197899,1.342948
11683,197902,1.336357
11684,197903,1.033104
11685,197914,0.339616
11686,197916,0.730223
11687,197921,0.428059
11688,197922,0.722594
11689,197938,0.722212
11690,197976,0.44308
11691,197990,1.139829
11692,197995,1.122225
11693,198006,1.470691
11694,198015,1.440634
11695,198017,0.820931
11696,198027,1.184915
11697,198030,0.906698
11698,198037,1.205768
11699,198042,0.77857
11700,198044,0.438579
11701,198052,1.307606
11702,198058,1.414929
11703,198078,1.244652
11704,198098,1.435676
11705,198107,1.255059
11706,198116,0.568312
11707,198119,0.895003
11708,198131,0.726429
11709,198135,1.443944
11710,198160,0.834688
11711,198190,1.406162
11712,198198,1.238695
11713,198215,1.144646
11714,198217,0.912484
11715,198228,0.751566
11716,198249,0.678231
11717,198256,0.539779
11718,198258,0.636208
11719,198267,0.900392
11720,198291,1.169526
11721,198295,1.29157
11722,198303,0.441649
11723,198304,1.268921
11724,198316,1.413333
11725,198323,0.869484
11726,198328,1.156558
11727,198344,0.715552
11728,198345,1.454078
11729,198348,1.420965
11730,198350,0.342179
11731,198361,1.277244
11732,198364,1.098892
11733,198377,1.348278
11734,198384,0.519114
11735,198386,1.134672
11736,198388,1.087217
11737,198406,0.646724
11738,198431,0.775825
11739,198437,0.972742
11740,198440,1.130025
11741,198444,0.303
11742,198446,0.593098
11743,198455,0.588706
11744,198493,0.517409
11745,198494,0.845141
11746,198498,1.177967
11747,198503,0.652627
11748,198510,1.214232
11749,198521,1.299377
11750,198525,1.203283
11751,198527,0.993608
11752,198531,1.305406
11753,198536,0.343325
11754,198546,1.000545
11755,198559,0.317822
11756,198563,0.857567
11757,198572,0.828024
11758,198576,1.314147
11759,198589,1.117285
11760,198594,1.099212
11761,198596,0.631705
11762,198609,1.341929
11763,198615,1.092617
11764,198631,1.307627
11765,198660,0.365653
11766,198673,0.542497
11767,198680,0.652611
11768,198681,1.056
11769,198686,0.485121
11770,198692,1.327261
11771,198695,0.89518
11772,198723,1.083894
11773,198725,1.081792
11774,198733,0.895469
11775,198738,1.038404
11776,198750,0.346023
11777,198752,1.426701
11778,198755,0.81357
11779,198767,1.353283
11780,198769,1.318766
11781,198787,0.869296
11782,198808,0.905883
11783,198823,1.194491
11784,198839,0.37437
11785,198841,0.585143
11786,198864,0.782915
11787,198877,1.376693
11788,198882,0.575688
11789,198959,1.148764
11790,198970,1.199139
11791,198991,0.527063
11792,199009,1.270821
11793,199011,0.638478
11794,199025,0.349634
11795,199028,0.427747
11796,199041,0.444882
11797,199048,1.321299
11798,199059,0.576058
11799,199070,0.424408
11800,199072,0.660773
11801,199107,0.385567
11802,199118,0.972704
11803,199130,0.468253
11804,199142,0.729001
11805,199170,0.334036
11806,199172,0.65122
11807,199186,0.444275
11808,199199,0.795844
11809,199213,1.095166
11810,199224,1.323305
11811,199231,0.300333
11812,199237,1.39021
11813,199248,0.919056
11814,199255,0.801497
11815,199260,1.131953
11816,199274,0.617321
11817,199277,1.353403
11818,199332,0.845761
11819,199356,1.443231
11820,199365,1.464179
11821,199388,0.637429
11822,199397,0.329744
11823,199403,1.460056
11824,199424,1.263305
11825,199430,1.202223
11826,199432,0.905303
11827,199447,0.527789
11828,199453,1.450859
11829,199475,1.4016
11830,199488,0.977801
11831,199492,0.690949
11832,199494,0.524697
11833,199515,1.339222
11834,199522,0.448674
11835,199557,0.481961
11836,199558,1.176775
11837,199563,0.871124
11838,199565,0.823807
11839,199571,1.44717
11840,199587,1.127178
11841,199596,0.69283
11842,199635,1.210616
11843,199641,0.438984
11844,199711,1.126908
11845,199728,1.213166
11846,199731,0.84576
11847,199736,0.500599
11848,199743,0.701692
11849,199751,0.62017
11850,199764,0.598147
11851,199773,0.398308
11852,199798,0.499009
11853,199805,1.499952
11854,199811,0.949549
11855,199815,0.655261
11856,199883,0.656369
11857,199904,0.313406
11858,199909,0.699385
11859,199921,1.455583
11860,199941,0.328824
11861,199945,1.40958
11862,199946,1.162457
11863,199951,1.402041
11864,199972,0.660715
11865,199976,0.829683
11866,199992,1.443403
11867,199993,1.117027
11868,200002,0.41365
11869,200062,0.337427
11870,200089,1.169497
11871,200095,0.605738
11872,200097,0.990558
11873,200099,1.302147
11874,200100,0.527703
11875,200107,0.509938
11876,200116,0.381806
11877,200133,1.44129
11878,200153,1.131434
11879,200159,1.371488
11880,200161,0.971321
11881,200195,0.757991
11882,200209,0.418739
11883,200214,0.638074
11884,200223,1.487993
11885,200255,0.452638
11886,200289,0.72943
11887,200291,0.711961
11888,200306,0.798334
11889,200324,0.439076
11890,200390,1.128675
11891,200402,1.402325
11892,200404,0.431162
11893,200440,1.015782
11894,200448,0.399278
11895,200449,0.89769
11896,200465,0.869709
11897,200473,1.079331
11898,200494,0.831841
11899,200504,0.743619
11900,200516,0.80268
11901,200518,1.206286
11902,200539,0.553498
11903,200542,0.635153
11904,200547,1.011042
11905,200558,1.196566
11906,200560,1.495926
11907,200564,1.217144
11908,200577,1.225386
11909,200600,1.344737
11910,200615,0.550232
11911,200621,1.119177
11912,200630,0.758982
11913,200636,1.312725
11914,200650,0.464729
11915,200665,0.915376
11916,200669,0.5014
11917,200706,1.46232
11918,200712,0.963054
11919,200717,0.71167
11920,200725,0.665799
11921,200751,1.115409
11922,200770,1.035273
11923,200774,0.661184
11924,200776,0.816796
11925,200786,0.939104
11926,200798,0.970742
11927,200827,0.889455
11928,200831,1.005986
11929,200839,0.858574
11930,200850,0.564963
11931,200858,1.415542
11932,200876,0.887337
11933,200886,0.857578
11934,200906,1.152785
11935,200946,1.238887
11936,200948,0.85642
11937,200951,1.261709
11938,200977,0.644351
11939,200986,0.947765
11940,200989,0.886744
11941,200990,1.378452
11942,201004,0.690564
11943,201011,0.504113
11944,201028,1.48517
11945,201062,1.009518
11946,201087,0.606204
11947,201090,0.760258
11948,201127,0.454826
11949,201130,0.370196
11950,201151,0.314384
11951,201159,0.489603
11952,201162,1.229524
11953,201169,1.294525
11954,201170,0.722055
11955,201172,0.66035
11956,201178,1.377084
11957,201195,1.433566
11958,201200,1.252342
11959,201219,1.072184
11960,201221,1.301339
11961,201224,0.403542
11962,201234,1.104643
11963,201249,0.418015
11964,201259,0.452626
11965,201261,1.368504
11966,201296,1.277974
11967,201299,1.374823
11968,201361,0.917197
11969,201367,0.428582
11970,201373,1.176068
11971,201387,0.745008
11972,201392,1.130831
11973,201396,0.546432
11974,201404,0.603108
11975,201428,0.707539
11976,201454,1.179305
11977,201488,0.403993
11978,201519,0.406064
11979,201545,0.777566
11980,201553,1.314323
11981,201558,1.294263
11982,201559,1.0564
11983,201594,1.017486
11984,201623,1.481764
11985,201633,0.929777
11986,201648,1.373797
11987,201656,1.060811
11988,201677,0.358796
11989,201688,1.4279
11990,201710,1.04585
11991,201724,1.189904
11992,201730,0.851632
11993,201734,1.304477
11994,201749,1.258799
11995,201756,0.765689
11996,201759,0.923519
11997,201764,0.836471
11998,201771,0.623982
11999,201772,1.067509
12000,201777,1.312757
12001,201816,0.726697
12002,201827,0.773852
12003,201835,0.980653
12004,201850,1.48243
12005,201853,1.050037
12006,201903,1.378897
12007,201916,0.659172
12008,201918,1.008184
12009,201926,0.85608
12010,201941,1.052561
12011,201991,0.754438
12012,202004,1.22896
12013,202011,0.766367
12014,202026,0.651204
12015,202036,1.257444
12016,202039,0.305936
12017,202043,0.568542
12018,202064,1.23655
12019,202071,1.411156
12020,202073,1.321789
12021,202092,0.632768
12022,202096,1.049779
12023,202097,1.354405
12024,202101,0.561159
12025,202105,1.366193
12026,202109,0.913006
12027,202112,1.307768
12028,202139,0.398207
12029,202171,0.817161
12030,202173,1.307595
12031,202182,0.658477
12032,202193,0.898453
12033,202197,0.758175
12034,202218,1.403099
12035,202223,0.469174
12036,202230,0.634629
12037,202239,1.283113
12038,202242,0.499295
12039,202243,0.996441
12040,202251,0.53895
12041,202255,0.888363
12042,202256,0.826276
12043,202267,1.328692
12044,202268,0.784927
12045,202269,1.496921
12046,202282,1.123053
12047,202297,1.015515
12048,202300,0.683558
12049,202327,1.358059
12050,202328,0.559926
12051,202337,0.798225
12052,202346,0.89879
12053,202348,0.482843
12054,202377,0.737498
12055,202392,0.532035
12056,202404,1.226633
12057,202418,0.69129
12058,202424,0.835822
12059,202430,0.985912
12060,202460,0.82404
12061,202486,0.674158
12062,202501,0.696289
12063,202508,1.102496
12064,202512,0.59947
12065,202536,1.458987
12066,202540,0.301886
12067,202558,1.032386
12068,202575,0.561166
12069,202583,0.551422
12070,202587,0.780652
12071,202607,1.111329
12072,202608,0.856828
12073,202615,0.96976
12074,202639,0.321182
12075,202652,0.923252
12076,202673,0.906346
12077,202683,0.749507
12078,202691,0.352301
12079,202694,0.475071
12080,202714,0.70027
12081,202750,0.663042
12082,202767,1.459155
12083,202792,0.355542
12084,202806,1.391045
12085,202856,0.598308
12086,202860,0.35013
12087,202908,0.501625
12088,202917,1.186342
12089,202943,1.203581
12090,202952,0.734405
12091,202967,1.036197
12092,202968,1.226379
12093,202982,0.827237
12094,203006,1.166725
12095,203016,0.631406
12096,203028,0.852138
12097,203031,0.950129
12098,203034,1.259332
12099,203037,0.399509
12100,203047,0.308602
12101,203075,0.524201
12102,203088,0.706587
12103,203113,1.291437
12104,203141,0.910707
12105,203144,0.547348
12106,203147,0.9789
12107,203151,1.48588
12108,203159,0.869151
12109,203161,0.363058
12110,203209,0.894568
12111,203227,0.971312
12112,203267,1.370258
12113,203295,1.234028
12114,203316,0.717131
12115,203318,0.323779
12116,203332,1.285415
12117,203334,0.680214
12118,203344,0.442781
12119,203373,0.956721
12120,203390,0.885482
12121,203393,0.669653
12122,203412,1.432926
12123,203427,0.367967
12124,203429,0.3399
12125,203433,0.663536
12126,203483,0.654243
12127,203489,0.99288
12128,203495,0.692156
12129,203500,1.126104
12130,203501,0.831458
12131,203511,0.62673
12132,203525,0.480196
12133,203541,1.314118
12134,203548,1.2438
12135,203549,0.518811
12136,203557,0.710891
12137,203561,0.564164
12138,203600,0.525125
12139,203625,0.884477
12140,203627,1.036189
12141,203629,0.386107
12142,203632,1.04787
12143,203634,0.578209
12144,203670,0.722464
12145,203676,0.751594
12146,203680,0.859112
12147,203685,1.294997
12148,203703,0.572073
12149,203705,0.405771
12150,203718,1.35344
12151,203729,1.114765
12152,203738,1.410612
12153,203777,1.429295
12154,203783,1.235354
12155,203784,0.904142
12156,203817,1.265933
12157,203821,0.474926
12158,203825,1.21051
12159,203858,1.406994
12160,203868,1.185774
12161,203871,0.499811
12162,203890,1.098946
12163,203892,1.444958
12164,203911,0.909628
12165,203913,0.489408
12166,203919,0.881432
12167,203920,0.763913
12168,203921,1.11071
12169,203941,1.136459
12170,203943,0.865254
12171,203947,1.243238
12172,203955,0.9937
12173,203979,1.285833
12174,203991,0.398101
12175,204009,0.543942
12176,204020,1.250431
12177,204032,0.686005
12178,204037,1.414667
12179,204069,0.947603
12180,204070,0.998743
12181,204076,0.471615
12182,204093,0.708094
12183,204100,1.054434
12184,204106,0.838958
12185,204120,0.644971
12186,204143,0.418642
12187,204167,1.409166
12188,204189,1.224377
12189,204205,1.490263
12190,204223,0.624215
12191,204316,1.467809
12192,204319,0.516854
12193,204353,1.063392
12194,204357,0.809897
12195,204372,1.238178
12196,204374,0.59042
12197,204382,0.53039
12198,204388,1.188362
12199,204389,0.79068
12200,204392,0.784611
12201,204395,0.942962
12202,204432,1.31057
12203,204435,1.047347
12204,204445,1.454046
12205,204462,1.048822
12206,204478,0.404856
12207,204496,0.51385
12208,204508,1.440662
12209,204544,1.499128
12210,204555,1.017222
12211,204557,0.469923
12212,204580,0.806125
12213,204589,1.100331
12214,204590,1.015019
12215,204605,0.660421
12216,204613,1.425086
12217,204618,1.281266
12218,204625,0.875432
12219,204665,0.944445
12220,204690,1.454306
12221,204693,0.844081
12222,204697,0.962262
12223,204705,1.094227
12224,204708,1.263681
12225,204711,1.410617
12226,204712,0.331694
12227,204718,1.439739
12228,204727,0.464998
12229,204731,0.426316
12230,204753,0.550806
12231,204775,1.435862
12232,204777,1.323214
12233,204783,1.137935
12234,204784,0.421714
12235,204789,1.351906
12236,204792,0.664495
12237,204800,0.968213
12238,204816,1.05611
12239,204817,0.407588
12240,204832,0.460063
12241,204844,1.40784
12242,204846,1.126388
12243,204876,0.616595
12244,204900,1.252633
12245,204902,0.752304
12246,204905,1.135791
12247,204935,1.372304
12248,204951,0.890993
12249,204955,1.361177
12250,204978,1.489228
12251,204992,0.513785
12252,205022,1.400488
12253,205034,0.915903
12254,205045,1.374302
12255,205065,1.137956
12256,205071,0.495776
12257,205075,1.338785
12258,205087,1.456904
12259,205088,1.389373
12260,205091,0.951899
12261,205100,1.263632
12262,205126,0.5301
12263,205138,1.178286
12264,205206,1.00569
12265,205212,0.464265
12266,205217,1.21873
12267,205221,0.340206
12268,205223,1.441706
12269,205283,1.19443
